id,lang,split,tweet,soft_label,hard_label
201814,en,TRAIN_EN,Get yourself a me unfortunately am taken🥺😂 you need a man who listens to these we are so soft as wool hayi lama war vet wenu we zim dancehall HTTPURL,"{'NO': 0.6666666666666661, 'DIRECT': 0.33333333333333304, 'REPORTED': 0.0, 'JUDGEMENTAL': 0.0}",NO
201815,en,TRAIN_EN,"@USER And just 10 min ago, I was thinking of how I desperately need a man who can fuck my brains out.","{'NO': 0.6666666666666661, 'DIRECT': 0.33333333333333304, 'REPORTED': 0.0, 'JUDGEMENTAL': 0.0}",NO
201816,en,TRAIN_EN,"""she never need a man, she what a man needso I could keep on falling for her daily""","{'NO': 0.33333333333333304, 'DIRECT': 0.5, 'JUDGEMENTAL': 0.16666666666666602, 'REPORTED': 0.0}",DIRECT
201817,en,TRAIN_EN,"!!!!! THIS and specifically ""oh she doesn't need a man"" it's not about that. it souldn't be a ""man"" should be that she doesn't really need ANYONE. but at the same time yes a strong female character can have a romantic interest, rely on them and still be COOL AS FUCK HTTPURL","{'NO': 0.16666666666666602, 'JUDGEMENTAL': 0.5, 'DIRECT': 0.33333333333333304, 'REPORTED': 0.0}",JUDGEMENTAL
201818,en,TRAIN_EN,@USER @USER Yeah ! (Just need a man to prove it to ) lol,"{'JUDGEMENTAL': 0.5, 'DIRECT': 0.5, 'NO': 0.0, 'REPORTED': 0.0}",JUDGEMENTAL
201819,en,TRAIN_EN,I need a man… to help me with my car problems… who knows how to change the breaks ?,"{'DIRECT': 0.6666666666666661, 'NO': 0.33333333333333304, 'REPORTED': 0.0, 'JUDGEMENTAL': 0.0}",DIRECT
201820,en,TRAIN_EN,I need a man that’s obsessed with me because I’m gonna be obsessed with him so.... I can’t do a little half interest thing 😭,"{'NO': 0.833333333333333, 'DIRECT': 0.16666666666666602, 'REPORTED': 0.0, 'JUDGEMENTAL': 0.0}",NO
201821,en,TRAIN_EN,"@USER To true, but as a mother of teenage girls (if you have/had) would you allow your daughters go out like that? The only reason i wrote that tweet is because I'm deeply worried. Like I say not all men are monsters, but there are a few. I may worry too much, but that's a good thing?","{'DIRECT': 0.16666666666666602, 'JUDGEMENTAL': 0.33333333333333304, 'NO': 0.33333333333333304, 'REPORTED': 0.16666666666666602}",
201822,en,TRAIN_EN,"@USER @USER Your argument is along the same lines as some men arguing ""not all men"". Neither helps!","{'NO': 0.833333333333333, 'DIRECT': 0.16666666666666602, 'REPORTED': 0.0, 'JUDGEMENTAL': 0.0}",NO
201823,en,TRAIN_EN,“not all men” you’re absolutely right. armin arlert would never,"{'NO': 0.5, 'DIRECT': 0.33333333333333304, 'JUDGEMENTAL': 0.16666666666666602, 'REPORTED': 0.0}",
201824,en,TRAIN_EN,@USER @USER A 3 grid place penalty for this...10 sec for @USER &amp; a hospital visit for @USER on Silverstone...I guess not all men are equal...,"{'DIRECT': 0.16666666666666602, 'NO': 0.833333333333333, 'REPORTED': 0.0, 'JUDGEMENTAL': 0.0}",NO
201825,en,TRAIN_EN,"@USER How do you feel when women are talking about problematic men and a man comes in and says ""I'm not like that I get so sick of this""? Because you've just not all men'd a post by a wahine Māori","{'REPORTED': 0.5, 'NO': 0.33333333333333304, 'DIRECT': 0.16666666666666602, 'JUDGEMENTAL': 0.0}",REPORTED
201826,en,TRAIN_EN,"@USER @USER @USER Saying ""not all Max fans"" contributes nothing to the discussion or works towards a solution, resolution, whatever which is why it was always mocked when people wanted to chime in with ""not all men."" Sure, not all Max fans but what about those that do🙄","{'NO': 0.833333333333333, 'JUDGEMENTAL': 0.16666666666666602, 'DIRECT': 0.0, 'REPORTED': 0.0}",NO
201827,en,TRAIN_EN,realized I'm getting old because now I find 40 year old men interesting (of course not all men lord save me),"{'NO': 1.0, 'DIRECT': 0.0, 'REPORTED': 0.0, 'JUDGEMENTAL': 0.0}",NO
201828,en,TRAIN_EN,@USER @USER @USER @USER @USER Im not talking of agreeing to take or not dude...not all men are eligible to write here on Twitter that they’re being embezzle by women !,"{'NO': 0.5, 'REPORTED': 0.16666666666666602, 'JUDGEMENTAL': 0.33333333333333304, 'DIRECT': 0.0}",
201829,en,TRAIN_EN,@USER That’s what I really thought most if not all men would respond but I am flabbergasted by how wrong I was! 😭,"{'REPORTED': 0.16666666666666602, 'NO': 0.5, 'DIRECT': 0.16666666666666602, 'JUDGEMENTAL': 0.16666666666666602}",
201830,en,TRAIN_EN,@USER i can see its 2 diff types of men in the world.the kind that think the only ring you’d ever need to buy her is a wedding ring and the kind that buy rings as a thoughtful gift.🤧 but i digress..ive been bought non engagement rings as gifts. apparently not all men know that exists,"{'NO': 0.833333333333333, 'DIRECT': 0.16666666666666602, 'REPORTED': 0.0, 'JUDGEMENTAL': 0.0}",NO
201831,en,TRAIN_EN,Not all men but it is #allwomen !  When will we (women and girls) be able to feel safe. #womenempowerment  #takebackthestreets HTTPURL,"{'NO': 0.6666666666666661, 'JUDGEMENTAL': 0.16666666666666602, 'DIRECT': 0.16666666666666602, 'REPORTED': 0.0}",NO
201832,en,TRAIN_EN,@USER @USER @USER With a lot of shit that men will never experience. Existing in a woman’s body is extremely dangerous due to men who see them as prey. Not all men are bad but women constantly have to assume the worst and every woman you will ever meet in your life has experienced a bad man.,"{'JUDGEMENTAL': 0.16666666666666602, 'REPORTED': 0.833333333333333, 'DIRECT': 0.0, 'NO': 0.0}",REPORTED
201833,en,TRAIN_EN,"@USER But K, we totally ended that type of stuff. Women are safe because that one dude said, ""not all men,"" remember?/s for those who couldn't read the sarcasm dripping in the above comment.","{'JUDGEMENTAL': 0.5, 'NO': 0.16666666666666602, 'REPORTED': 0.16666666666666602, 'DIRECT': 0.16666666666666602}",JUDGEMENTAL
201834,en,TRAIN_EN,Men will say “nOT aLL mEn” then proceed to do what all men do HTTPURL,"{'DIRECT': 0.33333333333333304, 'NO': 0.5, 'JUDGEMENTAL': 0.16666666666666602, 'REPORTED': 0.0}",
201835,en,TRAIN_EN,"@USER @USER @USER Not all men, but definitely you, Quint. HTTPURL","{'NO': 0.5, 'DIRECT': 0.33333333333333304, 'JUDGEMENTAL': 0.16666666666666602, 'REPORTED': 0.0}",
201836,en,TRAIN_EN,@USER Not all men are predators but nearly all predators are men.,"{'NO': 0.5, 'JUDGEMENTAL': 0.16666666666666602, 'DIRECT': 0.33333333333333304, 'REPORTED': 0.0}",
201837,en,TRAIN_EN,Not all men. Sad story but glad that those guys stepped in to protect that woman. HTTPURL,"{'NO': 0.833333333333333, 'REPORTED': 0.16666666666666602, 'DIRECT': 0.0, 'JUDGEMENTAL': 0.0}",NO
201838,en,TRAIN_EN,"@USER Another one wey dey always vex me for this app na when person talk say ""men do this..."" ""Women do this....""""blah blah blah does this..."" Someone will come it ""some men, not all men"" etc. like they are trying so desperately to not get (oppose) the message","{'REPORTED': 0.33333333333333304, 'NO': 0.33333333333333304, 'DIRECT': 0.33333333333333304, 'JUDGEMENTAL': 0.0}",
201839,en,TRAIN_EN,"@USER They aren't the brightest and didn't get their storm chips yesterday? Probably dumbass males in oversized trucks trying to be macho. (saw one of those a couple hours ago.)*Not all men are dumbass, even if they drive trucks. Just so we are clear*","{'DIRECT': 0.33333333333333304, 'NO': 0.5, 'JUDGEMENTAL': 0.16666666666666602, 'REPORTED': 0.0}",
201840,en,TRAIN_EN,@USER @USER lmao some men not all men okay?,"{'NO': 0.33333333333333304, 'JUDGEMENTAL': 0.33333333333333304, 'DIRECT': 0.33333333333333304, 'REPORTED': 0.0}",
201841,en,TRAIN_EN,Last thought before sleepingNurse Akali would be a s+ tier skin if she had crocs. Good night.,"{'NO': 0.6666666666666661, 'DIRECT': 0.33333333333333304, 'REPORTED': 0.0, 'JUDGEMENTAL': 0.0}",NO
201842,en,TRAIN_EN,@USER Hang in there June ! My sister is a long time oncology nurse. Let me know if you have any questions 🙏,"{'NO': 1.0, 'DIRECT': 0.0, 'REPORTED': 0.0, 'JUDGEMENTAL': 0.0}",NO
201843,en,TRAIN_EN,I remember doc baby and nurse mew 🥲 @USER I miss them 🥺 HTTPURL,"{'NO': 1.0, 'DIRECT': 0.0, 'REPORTED': 0.0, 'JUDGEMENTAL': 0.0}",NO
201844,en,TRAIN_EN,"@USER @USER Go ask a doctor or a nurse if Covid is ""still relevant"" in their hospital.","{'NO': 1.0, 'DIRECT': 0.0, 'REPORTED': 0.0, 'JUDGEMENTAL': 0.0}",NO
201845,en,TRAIN_EN,I feel like nurse humor has been increasingly on point lately? Probably because collectively we’re grasping at air to hold on as literally everyone is poking holes in our lifeboats? Btw my lifeboat is not that durable because I get paid $33/hr before taxes &amp; retirement,"{'NO': 1.0, 'DIRECT': 0.0, 'REPORTED': 0.0, 'JUDGEMENTAL': 0.0}",NO
201846,en,TRAIN_EN,LOOK! I UNLOCKED NURSE JENNY!HTTPURL,"{'NO': 1.0, 'DIRECT': 0.0, 'REPORTED': 0.0, 'JUDGEMENTAL': 0.0}",NO
201847,en,TRAIN_EN,@USER @USER Ask for another nurse… this one isn’t too bright,"{'NO': 0.6666666666666661, 'DIRECT': 0.16666666666666602, 'REPORTED': 0.16666666666666602, 'JUDGEMENTAL': 0.0}",NO
201848,en,TRAIN_EN,"@USER Hey, we know that mural! 😁HTTPURL","{'NO': 1.0, 'DIRECT': 0.0, 'REPORTED': 0.0, 'JUDGEMENTAL': 0.0}",NO
201849,en,TRAIN_EN,Nurse told me to fast for 12 hours before my appointment as if that’s possible.,"{'NO': 1.0, 'DIRECT': 0.0, 'REPORTED': 0.0, 'JUDGEMENTAL': 0.0}",NO
201850,en,TRAIN_EN,@USER So . . . You’re not on the frontline and you’re not a nurse? Sounds about right (-wing extremist).,"{'JUDGEMENTAL': 0.16666666666666602, 'NO': 0.6666666666666661, 'DIRECT': 0.16666666666666602, 'REPORTED': 0.0}",NO
201851,en,TRAIN_EN,"@USER And instead of a nurse doing it, they administer the shot to each other. I'd tune in for that.","{'DIRECT': 0.16666666666666602, 'NO': 0.833333333333333, 'REPORTED': 0.0, 'JUDGEMENTAL': 0.0}",NO
201852,en,TRAIN_EN,"Once upon a time, a nurse weighed me. My doctor informed me I was overweight. That day changed my life, because I needed the wake up call. Now I'm a personal trainer 💪 HTTPURL","{'NO': 0.833333333333333, 'JUDGEMENTAL': 0.16666666666666602, 'DIRECT': 0.0, 'REPORTED': 0.0}",NO
201853,en,TRAIN_EN,"@USER @USER IV Hydration, spas do this vitamin flushing , C zinc do it asapits availiaple almost in every city learned this from a nurse in Cali people are doing this there plus it makes you skin look wonderful . Its an IV detox set you back 250","{'NO': 1.0, 'DIRECT': 0.0, 'REPORTED': 0.0, 'JUDGEMENTAL': 0.0}",NO
201854,en,TRAIN_EN,"@USER The nurse from Slovenia, 1,2,3, on your vaks card means what you had. What does 4 mean? My friends starts with 4,and second with pv.","{'NO': 0.833333333333333, 'DIRECT': 0.16666666666666602, 'REPORTED': 0.0, 'JUDGEMENTAL': 0.0}",NO
201855,en,TRAIN_EN,My patient I had the past couple nights cried when I said I wouldn’t be back tonight. He told me no one cares as much as I do. That he loved me. I will always be THAT NURSE for my patients.,"{'NO': 0.6666666666666661, 'JUDGEMENTAL': 0.16666666666666602, 'DIRECT': 0.16666666666666602, 'REPORTED': 0.0}",NO
201856,en,TRAIN_EN,Brought to you coutesy of #AntiVaxxers #AntiMaskers#NoBedsMeanNoBedsNoRoom for those with HeartAttacksYourSickChildYourFailingKidneysCarCrashVictimsand on &amp; on!Because all beds are taken up by #AntiVaxxersPlease hear this Nurse &amp; share HTTPURL,"{'NO': 1.0, 'DIRECT': 0.0, 'REPORTED': 0.0, 'JUDGEMENTAL': 0.0}",NO
201857,en,TRAIN_EN,@USER @USER @USER And I'll take a masters in trop medicine and a rank of advanced nurse practitioner to understand the practicalities of vaccination programs and passports over an immunologist. And both over the opinion of someone with neither.,"{'NO': 0.6666666666666661, 'DIRECT': 0.16666666666666602, 'REPORTED': 0.16666666666666602, 'JUDGEMENTAL': 0.0}",NO
201858,en,TRAIN_EN,"@USER Haha thanks! And honestly, no. We get someone using it every so often. I think you could probably adjust the cost based on the size of the channel. If somebody were to abuse it I'd probably just adjust cost and/or put a disclaimer in the chat saying no back to back uses. 👍","{'DIRECT': 0.16666666666666602, 'NO': 0.833333333333333, 'REPORTED': 0.0, 'JUDGEMENTAL': 0.0}",NO
201859,en,TRAIN_EN,"@USER @USER @USER @USER @USER @USER If a nurse refuses a treatment designed to protect and preserve life, I'm not sure they should be a nurse anyway.Sorry, but this hysteria over a series of vaccines designed by some of the world's most dedicated scientists is both irrational and dangerous.","{'NO': 1.0, 'DIRECT': 0.0, 'REPORTED': 0.0, 'JUDGEMENTAL': 0.0}",NO
201860,en,TRAIN_EN,So our hospitals are overwhelmed but you are going to fire healthcare workers that don't comply with a gene therapy injection?  These same people who have been working through out this plandemic? @USER #COVID19 #DoNotComply #FauciLied #HoldTheLine #ImpeachBiden #Resist #nurse,"{'NO': 1.0, 'DIRECT': 0.0, 'REPORTED': 0.0, 'JUDGEMENTAL': 0.0}",NO
201861,en,TRAIN_EN,@USER I have three that won’t let me pet them after 3 years of feeding. Inclusive of nursing them all back to health from near death pneumonia!,"{'NO': 0.833333333333333, 'DIRECT': 0.16666666666666602, 'REPORTED': 0.0, 'JUDGEMENTAL': 0.0}",NO
201862,en,TRAIN_EN,"Sooo Ngl my fav part of giving head, is just nursing the guys dick till its soft.....Then sucking on it till its hard again 😈🤤😁","{'NO': 0.6666666666666661, 'DIRECT': 0.16666666666666602, 'JUDGEMENTAL': 0.16666666666666602, 'REPORTED': 0.0}",NO
201863,en,TRAIN_EN,"@USER @USER How does expanding scope of practice, allowing unsupervised nurse practitioners to practice medicine without real doctors  help ease a nursing shortage? #careforpa with medical doctors. #wechoosenps supervised. HTTPURL","{'NO': 1.0, 'DIRECT': 0.0, 'REPORTED': 0.0, 'JUDGEMENTAL': 0.0}",NO
201864,en,TRAIN_EN,@USER my mother didn’t eat in her nursing home for 48 hours so they ordered end of life drugs. We went in every day fed what she would have and threw the rest down the loo. She recovered,"{'NO': 0.833333333333333, 'REPORTED': 0.16666666666666602, 'DIRECT': 0.0, 'JUDGEMENTAL': 0.0}",NO
201865,en,TRAIN_EN,@USER Only thing I can possibly think of is that some team has interest and wants to see him play.  If not then Greene is sick or nursing an injury,"{'NO': 1.0, 'DIRECT': 0.0, 'REPORTED': 0.0, 'JUDGEMENTAL': 0.0}",NO
201866,en,TRAIN_EN,I know of a fun and easy way to get access to weekly covid tests! Come volunteer at the nursing home I work at!,"{'NO': 1.0, 'DIRECT': 0.0, 'REPORTED': 0.0, 'JUDGEMENTAL': 0.0}",NO
201867,en,TRAIN_EN,100% of my work colleagues are vaccinated100% of my 12+ family are vaccinated100% of my friends are vaccinatedOur mission needs to be somehow reaching outside the med/nursing/science SMTreading gently. There is real fear. Let the proven safety &amp; efficacy give them strength. HTTPURL,"{'NO': 1.0, 'DIRECT': 0.0, 'REPORTED': 0.0, 'JUDGEMENTAL': 0.0}",NO
201868,en,TRAIN_EN,the nurses at my grandmothers nursing home aren’t allowed to drink red bull while they’re there so my grandmother lets them hide the cans in her drawers hahaha also she always asks me to make them cupcakes &amp; gets the donuts,"{'NO': 0.833333333333333, 'DIRECT': 0.16666666666666602, 'REPORTED': 0.0, 'JUDGEMENTAL': 0.0}",NO
201869,en,TRAIN_EN,and let’s not forget the nursing home deaths under his watch… HTTPURL,"{'NO': 1.0, 'DIRECT': 0.0, 'REPORTED': 0.0, 'JUDGEMENTAL': 0.0}",NO
201870,en,TRAIN_EN,Amazing. Great data reporting. Not-great underlying clinical practice. To say the least. HTTPURL,"{'NO': 1.0, 'DIRECT': 0.0, 'REPORTED': 0.0, 'JUDGEMENTAL': 0.0}",NO
201871,en,TRAIN_EN,@USER @USER 23 citizens have just died and why wouldn't employees of nursing homes or jails require vaccines? He should be held for 2nd-degree murder.,"{'NO': 1.0, 'DIRECT': 0.0, 'REPORTED': 0.0, 'JUDGEMENTAL': 0.0}",NO
201872,en,TRAIN_EN,@USER @USER I had suggested to his brothers that he not go into nursing home if it comes to that unfortunately they are elderly as well and they were unable to accommodate themselves and at the time SA was nearly covid free,"{'NO': 0.833333333333333, 'DIRECT': 0.16666666666666602, 'REPORTED': 0.0, 'JUDGEMENTAL': 0.0}",NO
201873,en,TRAIN_EN,"Visiting my white family member in a nursing home &amp;… god I pray for everyone who works with these folks. Ain’t no way, bro","{'NO': 1.0, 'DIRECT': 0.0, 'REPORTED': 0.0, 'JUDGEMENTAL': 0.0}",NO
201874,en,TRAIN_EN,@USER Best results guaranteed;Pay someone to write your;AssignmentsOnline classMathChemistryNursingGeographyPsychologySociologyResearch paperPsychology#ChemistryHomeworkEssays dueAlgebraEnglish Case studyCalculusDm us now.Email us at paperswritingpro@USER.com,"{'NO': 1.0, 'DIRECT': 0.0, 'REPORTED': 0.0, 'JUDGEMENTAL': 0.0}",NO
201875,en,TRAIN_EN,Ohio spent $56k and counting to keep COVID deaths in nursing homes hidden from public  HTTPURL,"{'NO': 1.0, 'DIRECT': 0.0, 'REPORTED': 0.0, 'JUDGEMENTAL': 0.0}",NO
201876,en,TRAIN_EN,"@USER You pretend to be on the side of workers. I missed the story where u stood up for the workers being fired for not getting the vax. Oh, I see, your left wing radical boss Tom Wolf wouldnt approve of u speaking up. Just like you didn't when covid patients were put in nursing homes.","{'NO': 0.833333333333333, 'REPORTED': 0.16666666666666602, 'DIRECT': 0.0, 'JUDGEMENTAL': 0.0}",NO
201877,en,TRAIN_EN,"Chinese Speaking Nursing Assistant - Liverpool | Greater Western Sydney, Nsw - Qualified Carers Services Pty Ltd - LiverpoolHTTPURL #jobsboard #employment #career #jobs #macarthur #wollondilly#nsw #macarthurjobs #wollondi...","{'NO': 1.0, 'DIRECT': 0.0, 'REPORTED': 0.0, 'JUDGEMENTAL': 0.0}",NO
201878,en,TRAIN_EN,@USER Yes and I had a pic of us🥺she was my fave!!! I used to go visit her with my mom at the nursing home.,"{'NO': 0.833333333333333, 'JUDGEMENTAL': 0.16666666666666602, 'DIRECT': 0.0, 'REPORTED': 0.0}",NO
201879,en,TRAIN_EN,@USER thank you for all you do. I am hoping to get notified. I am in need of scrubs and nursing shoes for work. I am a state tested nursing assistant in Ohio. My notifications are on. Anything helps. $TJS0902 HTTPURL,"{'NO': 1.0, 'DIRECT': 0.0, 'REPORTED': 0.0, 'JUDGEMENTAL': 0.0}",NO
201880,en,TRAIN_EN,@USER Stuff like this doesn’t get a democrat fired aka impeached but touching a woman’s ass will do it every time both should ps giving elders a death sentence bye putting Covid-19 patients in nursing homes doesn’t get you impeached either🤷‍♂️,"{'DIRECT': 0.16666666666666602, 'JUDGEMENTAL': 0.16666666666666602, 'NO': 0.33333333333333304, 'REPORTED': 0.33333333333333304}",
201881,en,TRAIN_EN,"@USER @USER @USER 😂😂😂 I salute you sir. Cause see, the way my body is set up now it would be like, you may want to pivot and drive but we object. HTTPURL","{'NO': 0.6666666666666661, 'REPORTED': 0.16666666666666602, 'DIRECT': 0.16666666666666602, 'JUDGEMENTAL': 0.0}",NO
201882,en,TRAIN_EN,@USER The secret? The sauce.  Any time said object can be dipped it automatically becomes acceptable to eat 10x of said object.  It’s basically a law.,"{'NO': 1.0, 'DIRECT': 0.0, 'REPORTED': 0.0, 'JUDGEMENTAL': 0.0}",NO
201883,en,TRAIN_EN,@USER You are a joke - you did not object when the GOP gave billions away to the wealthy. You did not object when trump &amp; his admin went spending crazy. But anything that will benefit the poor &amp; middle class - the majority of Americans - You won't do! You're too scared of the rich!!!,"{'NO': 1.0, 'DIRECT': 0.0, 'REPORTED': 0.0, 'JUDGEMENTAL': 0.0}",NO
201884,en,TRAIN_EN,@USER An object oriented theory of everything but using only the English language🧍🏻‍♂️,"{'NO': 1.0, 'DIRECT': 0.0, 'REPORTED': 0.0, 'JUDGEMENTAL': 0.0}",NO
201885,en,TRAIN_EN,"@USER It's stupid Russian Federation army force, they're thinking that Chernobyl is still for us a strategic object)))","{'NO': 1.0, 'DIRECT': 0.0, 'REPORTED': 0.0, 'JUDGEMENTAL': 0.0}",NO
201886,en,TRAIN_EN,@USER Typical Republican…refuses to actually answer the question from Chris Wallace about Gov Abbott not letting businesses issue mandates for their own employees. This party has no policies other than to object to democrats and anything that involves common sense.,"{'NO': 1.0, 'DIRECT': 0.0, 'REPORTED': 0.0, 'JUDGEMENTAL': 0.0}",NO
201887,en,TRAIN_EN,Dang bot team mates of mine getting me killed with a cursed object which they have no clue about.. LUL neither did I so I died and they took off running 😆.. I just managed to hit my Scarface soundboard right in time.Don't ever expect a serious ghost hunt with me #Phasmophobia HTTPURL,"{'NO': 1.0, 'DIRECT': 0.0, 'REPORTED': 0.0, 'JUDGEMENTAL': 0.0}",NO
201888,en,TRAIN_EN,"@USER My 1st name is John but I go by my middle, Michael (Mike).Most forms on the internet ask for 1st name &amp; I frequently fill in ""J. Michael."" Some forms object but don't allow for what I go by.  Tough!","{'NO': 1.0, 'DIRECT': 0.0, 'REPORTED': 0.0, 'JUDGEMENTAL': 0.0}",NO
201889,en,TRAIN_EN,"@USER I believe most had no problem with peaceful protests and marches .  Rioting &amp; looting that occurred was what a majority of people disagreed with. Are their idiots who did object to the peaceful marches ... I'm sure, but those were not majority","{'NO': 1.0, 'DIRECT': 0.0, 'REPORTED': 0.0, 'JUDGEMENTAL': 0.0}",NO
201890,en,TRAIN_EN,"@USER collectible. Its all internet based, no tangible object. Nothing I can pass down to my children. Its just Data, worthless if the world goes to shit, or some incredible technology proves you to be fools. Lower prices, stay in line with how buying in bulk (economics works) and","{'NO': 1.0, 'DIRECT': 0.0, 'REPORTED': 0.0, 'JUDGEMENTAL': 0.0}",NO
201891,en,TRAIN_EN,"@USER @USER It appeared that you weren't sure what angular size is. It is the apparent size of an object on the ""canvas"" around you. It's not limited to objects in the sky, though. Professionally it's measured with a theodolite, but a telescope works well enough as an approximation.","{'NO': 1.0, 'DIRECT': 0.0, 'REPORTED': 0.0, 'JUDGEMENTAL': 0.0}",NO
201892,en,TRAIN_EN,Boy in Luv. What a boy wants. Girl as object.Boy With Luv. What a boy/man has to give/share. Tell me about your day. HTTPURL,"{'DIRECT': 0.5, 'REPORTED': 0.16666666666666602, 'JUDGEMENTAL': 0.16666666666666602, 'NO': 0.16666666666666602}",DIRECT
201893,en,TRAIN_EN,Tonight's horror double-feature:LOVERS LANE (1999)LOVE OBJECT (2003) HTTPURL,"{'NO': 1.0, 'DIRECT': 0.0, 'REPORTED': 0.0, 'JUDGEMENTAL': 0.0}",NO
201894,en,TRAIN_EN,"@USER Sir, I object to you using the term leadership &amp; JuCo in this context.  Unless stating it as an oxymoron. :)","{'NO': 1.0, 'DIRECT': 0.0, 'REPORTED': 0.0, 'JUDGEMENTAL': 0.0}",NO
201895,en,TRAIN_EN,Umm sir. Those are object not people…. HTTPURL,"{'DIRECT': 0.33333333333333304, 'NO': 0.6666666666666661, 'REPORTED': 0.0, 'JUDGEMENTAL': 0.0}",NO
201896,en,TRAIN_EN,"@USER @USER No doubt. Multiple sensors is better.It wouldn't matter in cases like the Tic Tac, where different pieces of evidence are being conflated into one.FLIR1 is not the same object as Fravor/Dietrich's visual, but both are used as evidence.","{'NO': 1.0, 'DIRECT': 0.0, 'REPORTED': 0.0, 'JUDGEMENTAL': 0.0}",NO
201897,en,TRAIN_EN,A US nuclear submarine collides with an object in the Indo-PacificA US nuclear submarine collides with an object in the Indo-Pacific HTTPURL,"{'NO': 1.0, 'DIRECT': 0.0, 'REPORTED': 0.0, 'JUDGEMENTAL': 0.0}",NO
201898,en,TRAIN_EN,"@USER @USER @USER @USER many people doesnot know that from aerial view, it is mandala . chaitya being main central object and surrounding is mandala shape which is created in 3Dimension","{'NO': 1.0, 'DIRECT': 0.0, 'REPORTED': 0.0, 'JUDGEMENTAL': 0.0}",NO
201899,en,TRAIN_EN,@USER @USER Don't you just feel so violated when you are attacked by an inanimate object?,"{'DIRECT': 0.833333333333333, 'NO': 0.16666666666666602, 'REPORTED': 0.0, 'JUDGEMENTAL': 0.0}",DIRECT
201900,en,TRAIN_EN,Characters seen on the rendelshem object.Bottom one is a circle-triangle showing up again. HTTPURL,"{'NO': 0.6666666666666661, 'REPORTED': 0.16666666666666602, 'DIRECT': 0.16666666666666602, 'JUDGEMENTAL': 0.0}",NO
201901,en,TRAIN_EN,"Starting with the practicalities of BDSM before moving into more conceptual understandings of BDSM relationships. Touching on aftercare, catharsis, racial objectification, life coaching, abuse, power, and the capitalisation of BDSM, join us for this fascinating conversation!","{'REPORTED': 0.16666666666666602, 'NO': 0.833333333333333, 'DIRECT': 0.0, 'JUDGEMENTAL': 0.0}",NO
201902,en,TRAIN_EN,"Ngl I feel like a blow up doll sometimes because of how men treat me. 😐 Zero respect, total objectification and bad vibes. I'm over it!!!","{'REPORTED': 0.6666666666666661, 'JUDGEMENTAL': 0.33333333333333304, 'DIRECT': 0.0, 'NO': 0.0}",REPORTED
201903,en,TRAIN_EN,its the misogynistic bs that pisses me off the most what is banter to men is genuine objectification of women &amp; the amount of times ive encountered that &amp; have been a victim is just. hooooly fuck,"{'REPORTED': 0.16666666666666602, 'DIRECT': 0.16666666666666602, 'NO': 0.16666666666666602, 'JUDGEMENTAL': 0.5}",JUDGEMENTAL
201904,en,TRAIN_EN,@USER @USER @USER @USER @USER @USER @USER Objectification of women,"{'JUDGEMENTAL': 0.16666666666666602, 'REPORTED': 0.5, 'NO': 0.33333333333333304, 'DIRECT': 0.0}",REPORTED
201905,en,TRAIN_EN,"I simply would like to complete my tasks in public without someone having an opinion, projection or sexual objectification of me.","{'DIRECT': 0.2, 'NO': 0.6000000000000001, 'JUDGEMENTAL': 0.2, 'REPORTED': 0.0}",
201906,en,TRAIN_EN,@USER Nice Music but his lyrics need more important topics! He should stop the excess objectification of women in his lyrics especially since he’s 17 ? and it’s just weird to listen to. He should branch out and write more songs with better lyrics that are actually words and not mumbles,"{'REPORTED': 0.6666666666666661, 'NO': 0.33333333333333304, 'DIRECT': 0.0, 'JUDGEMENTAL': 0.0}",REPORTED
201907,en,TRAIN_EN,PUBLIC RELEASECommission for Gojiro7Story - HTTPURL Characters Are 18+#SFW #OC #TF #Latex #Objectification #Flattening HTTPURL,"{'NO': 1.0, 'DIRECT': 0.0, 'REPORTED': 0.0, 'JUDGEMENTAL': 0.0}",NO
201908,en,TRAIN_EN,Are you in love with the image of your successful self or yourself as you truly are? is the question in this @USER article titled “Profession is Not a Personality.” #careers #positivepsychology HTTPURL,"{'NO': 1.0, 'DIRECT': 0.0, 'REPORTED': 0.0, 'JUDGEMENTAL': 0.0}",NO
201909,en,TRAIN_EN,College is forcing us to choose between studies and the hijab”.Refusing to let girls go to school in their hijabs is horrifying. Objectification of women persists — for wearing less or more. Indian leaders must stop the marginalisation of Muslim women #HijabisOurRight HTTPURL,"{'JUDGEMENTAL': 0.16666666666666602, 'REPORTED': 0.6666666666666661, 'NO': 0.16666666666666602, 'DIRECT': 0.0}",REPORTED
201910,en,TRAIN_EN,i feel so powerful when i sing misogynistic songs esp when its abt objectification of women bc it's like reclaiming the slur theyre using against us 😌😌,"{'JUDGEMENTAL': 0.16666666666666602, 'DIRECT': 0.5, 'REPORTED': 0.33333333333333304, 'NO': 0.0}",DIRECT
201911,en,TRAIN_EN,"""This objectification of a human being, like she is a product awaiting its launch date, is only possible when there is great disparity between the spouses in terms of age, wealth, and power."" @USER nails it. HTTPURL","{'REPORTED': 0.2, 'NO': 0.8, 'DIRECT': 0.0, 'JUDGEMENTAL': 0.0}",NO
201912,en,TRAIN_EN,Objectification of the Plot HTTPURL via @USER,"{'NO': 1.0, 'DIRECT': 0.0, 'REPORTED': 0.0, 'JUDGEMENTAL': 0.0}",NO
